Title,Number,URL,Price,EvaluationClass,Genre
VIA Holdings Inc,7918,https://walletinvestor.com//tse-stock-forecast/7918-stock-prediction,135,上出来,小売業
Sanko Metal Industrial Co Ltd,1972,https://walletinvestor.com//tse-stock-forecast/1972-stock-prediction,"5,240",上出来,建設業
Voltage Inc,3639,https://walletinvestor.com//tse-stock-forecast/3639-stock-prediction,,,
Gmo Media Inc,6180,https://walletinvestor.com//tse-stock-forecast/6180-stock-prediction,"3,120",上出来,サービス業
Yamadai Corp,7426,https://walletinvestor.com//tse-stock-forecast/7426-stock-prediction,"2,885",悪い,卸売業
Nippon Ichi Software Inc,3851,https://walletinvestor.com//tse-stock-forecast/3851-stock-prediction,"1,078",悪い,情報・通信業
PORTERS Corporation,5126,https://walletinvestor.com//tse-stock-forecast/5126-stock-prediction,"2,145",普通,情報・通信業
Nichia Steel Works Ltd,5658,https://walletinvestor.com//tse-stock-forecast/5658-stock-prediction,339,悪い,鉄鋼
Kanagawa Chuo Kotsu Co Ltd,9081,https://walletinvestor.com//tse-stock-forecast/9081-stock-prediction,"3,225",上出来,陸運業
Kohsoku Corp,7504,https://walletinvestor.com//tse-stock-forecast/7504-stock-prediction,"2,380",上出来,卸売業
TOPIX Bear -1x ETF,1569,https://walletinvestor.com//tse-stock-forecast/1569-stock-prediction,,,
Tsunagu Solutions Inc,6551,https://walletinvestor.com//tse-stock-forecast/6551-stock-prediction,761,上出来,サービス業
Graphite Design Inc,7847,https://walletinvestor.com//tse-stock-forecast/7847-stock-prediction,784,悪い,その他製品
Solxyz Co Ltd,4284,https://walletinvestor.com//tse-stock-forecast/4284-stock-prediction,341,悪い,情報・通信業
Nippi Inc,7932,https://walletinvestor.com//tse-stock-forecast/7932-stock-prediction,"5,730",上出来,その他製品
Fumakilla Ltd,4998,https://walletinvestor.com//tse-stock-forecast/4998-stock-prediction,"1,189",上出来,化学
Grandy House Corp,8999,https://walletinvestor.com//tse-stock-forecast/8999-stock-prediction,656,悪い,不動産業
Haba Laboratories Inc,4925,https://walletinvestor.com//tse-stock-forecast/4925-stock-prediction,"2,131",上出来,化学
Kyowa Leather Cloth Co Ltd,3553,https://walletinvestor.com//tse-stock-forecast/3553-stock-prediction,827,上出来,化学
CS-C.Co.Ltd.,9258,https://walletinvestor.com//tse-stock-forecast/9258-stock-prediction,376,悪い,サービス業
Sportsfield Co. Ltd.,7080,https://walletinvestor.com//tse-stock-forecast/7080-stock-prediction,"1,563",上出来,サービス業
Nihon Tokushu Toryo Co Ltd,4619,https://walletinvestor.com//tse-stock-forecast/4619-stock-prediction,"1,460",上出来,化学
Torishima Pump Mfg Co Ltd,6363,https://walletinvestor.com//tse-stock-forecast/6363-stock-prediction,"2,801",上出来,機械
Gourmet Kineya Co Ltd,9850,https://walletinvestor.com//tse-stock-forecast/9850-stock-prediction,"1,119",上出来,小売業
YRGLM Inc,3690,https://walletinvestor.com//tse-stock-forecast/3690-stock-prediction,670,悪い,情報・通信業
Dai-Dan Co Ltd,1980,https://walletinvestor.com//tse-stock-forecast/1980-stock-prediction,"2,442",上出来,建設業
Computer Institute of Japan Ltd,4826,https://walletinvestor.com//tse-stock-forecast/4826-stock-prediction,"1,004",普通,情報・通信業
Intellex Co Ltd,8940,https://walletinvestor.com//tse-stock-forecast/8940-stock-prediction,612,上出来,不動産業
Tea Life Co Ltd,3172,https://walletinvestor.com//tse-stock-forecast/3172-stock-prediction,"1,327",悪い,小売業
And Factory Inc,7035,https://walletinvestor.com//tse-stock-forecast/7035-stock-prediction,314,悪い,サービス業
Cotta Co Ltd,3359,https://walletinvestor.com//tse-stock-forecast/3359-stock-prediction,496,上出来,卸売業
Pegasus Sewing Machine Mfg Co Ltd,6262,https://walletinvestor.com//tse-stock-forecast/6262-stock-prediction,534,悪い,機械
Benefit Japan Co Ltd,3934,https://walletinvestor.com//tse-stock-forecast/3934-stock-prediction,"1,286",悪い,情報・通信業
Tsubakimoto Kogyo Co Ltd,8052,https://walletinvestor.com//tse-stock-forecast/8052-stock-prediction,"7,160",普通,卸売業
Unipos Inc,6550,https://walletinvestor.com//tse-stock-forecast/6550-stock-prediction,157,上出来,サービス業
Hokuriku Electric Industry Co Ltd,6989,https://walletinvestor.com//tse-stock-forecast/6989-stock-prediction,"1,440",悪い,電気機器
Toyo Denki Seizo KK,6505,https://walletinvestor.com//tse-stock-forecast/6505-stock-prediction,"1,185",悪い,電気機器
Sharingtechnology Inc,3989,https://walletinvestor.com//tse-stock-forecast/3989-stock-prediction,,,
Care Twentyone Corp,2373,https://walletinvestor.com//tse-stock-forecast/2373-stock-prediction,602,上出来,サービス業
Kotobukiya Co Ltd,7809,https://walletinvestor.com//tse-stock-forecast/7809-stock-prediction,"1,813",悪い,その他製品
Sanso Electric Co Ltd,6518,https://walletinvestor.com//tse-stock-forecast/6518-stock-prediction,"1,213",悪い,電気機器
Human Holdings Co Ltd,2415,https://walletinvestor.com//tse-stock-forecast/2415-stock-prediction,"1,340",上出来,サービス業
CELMInc.,7367,https://walletinvestor.com//tse-stock-forecast/7367-stock-prediction,715,上出来,サービス業
Premium Water Holdings Inc,2588,https://walletinvestor.com//tse-stock-forecast/2588-stock-prediction,,,
Daisue Construction,1814,https://walletinvestor.com//tse-stock-forecast/1814-stock-prediction,"1,601",悪い,建設業
Seika Corp,8061,https://walletinvestor.com//tse-stock-forecast/8061-stock-prediction,"3,405",悪い,卸売業
Teikoku Tsushin Kogyo Co Ltd,6763,https://walletinvestor.com//tse-stock-forecast/6763-stock-prediction,"1,900",悪い,電気機器
Gakkyusha Co Ltd,9769,https://walletinvestor.com//tse-stock-forecast/9769-stock-prediction,"2,158",上出来,サービス業
Cube Co. Ltd.,7112,https://walletinvestor.com//tse-stock-forecast/7112-stock-prediction,919,悪い,小売業
Ricksoft Co Ltd,4429,https://walletinvestor.com//tse-stock-forecast/4429-stock-prediction,"1,570",上出来,情報・通信業
Odawara Engineering Co Ltd,6149,https://walletinvestor.com//tse-stock-forecast/6149-stock-prediction,"1,834",悪い,機械
Nexyz. Corp,4346,https://walletinvestor.com//tse-stock-forecast/4346-stock-prediction,599,上出来,サービス業
Hokkan Holdings Ltd,5902,https://walletinvestor.com//tse-stock-forecast/5902-stock-prediction,"1,955",上出来,金属製品
Cube System Inc,2335,https://walletinvestor.com//tse-stock-forecast/2335-stock-prediction,"1,108",上出来,情報・通信業
Tokai Soft Co Ltd,4430,https://walletinvestor.com//tse-stock-forecast/4430-stock-prediction,"1,256",上出来,情報・通信業
Iwabuchi Corp,5983,https://walletinvestor.com//tse-stock-forecast/5983-stock-prediction,"7,500",上出来,金属製品
Nihon Plast Co Ltd,7291,https://walletinvestor.com//tse-stock-forecast/7291-stock-prediction,565,上出来,輸送用機器
Pasco Corp,9232,https://walletinvestor.com//tse-stock-forecast/9232-stock-prediction,"1,912",悪い,空運業
Murakami Corp,7292,https://walletinvestor.com//tse-stock-forecast/7292-stock-prediction,"5,300",上出来,輸送用機器
Visco Technologies Corporation,6698,https://walletinvestor.com//tse-stock-forecast/6698-stock-prediction,691,悪い,電気機器
NEC Capital Solutions Ltd,8793,https://walletinvestor.com//tse-stock-forecast/8793-stock-prediction,"3,975",普通,その他金融業
Hashimoto Sogyo Co Ltd,7570,https://walletinvestor.com//tse-stock-forecast/7570-stock-prediction,"1,416",上出来,卸売業
Yonex Co Ltd,7906,https://walletinvestor.com//tse-stock-forecast/7906-stock-prediction,"1,114",上出来,その他製品
Daito Bank Ltd,8563,https://walletinvestor.com//tse-stock-forecast/8563-stock-prediction,807,悪い,銀行業
King Jim Co Ltd,7962,https://walletinvestor.com//tse-stock-forecast/7962-stock-prediction,888,悪い,その他製品
Toho Kinzoku Co Ltd,5781,https://walletinvestor.com//tse-stock-forecast/5781-stock-prediction,"1,868",悪い,非鉄金属
Ebara Foods Industry Inc,2819,https://walletinvestor.com//tse-stock-forecast/2819-stock-prediction,"2,986",悪い,食料品
JK Holdings Co Ltd,9896,https://walletinvestor.com//tse-stock-forecast/9896-stock-prediction,"1,073",悪い,卸売業
SNT Corp,6319,https://walletinvestor.com//tse-stock-forecast/6319-stock-prediction,296,悪い,鉄鋼
Ride on Express Co Ltd,6082,https://walletinvestor.com//tse-stock-forecast/6082-stock-prediction,"1,132",悪い,サービス業
Cross Cat Co Ltd,2307,https://walletinvestor.com//tse-stock-forecast/2307-stock-prediction,"1,675",上出来,情報・通信業
Asia Air Survey Co Ltd,9233,https://walletinvestor.com//tse-stock-forecast/9233-stock-prediction,"1,036",普通,空運業
Tsutsumi Jewelry Co Ltd,7937,https://walletinvestor.com//tse-stock-forecast/7937-stock-prediction,"2,132",悪い,その他製品
Synchro Food Co Ltd,3963,https://walletinvestor.com//tse-stock-forecast/3963-stock-prediction,617,上出来,情報・通信業
Link-U Inc.,4446,https://walletinvestor.com//tse-stock-forecast/4446-stock-prediction,666,悪い,情報・通信業
Nippon Rietec Co Ltd,1938,https://walletinvestor.com//tse-stock-forecast/1938-stock-prediction,"1,342",上出来,建設業
Zappallas Inc,3770,https://walletinvestor.com//tse-stock-forecast/3770-stock-prediction,,,
Japan Pure Chemical Co Ltd,4973,https://walletinvestor.com//tse-stock-forecast/4973-stock-prediction,"2,958",悪い,化学
Listed Index Fund World Equity,1554,https://walletinvestor.com//tse-stock-forecast/1554-stock-prediction,,,
Nireco Corp,6863,https://walletinvestor.com//tse-stock-forecast/6863-stock-prediction,"1,950",上出来,電気機器
Soken Chemical & Engineering Co Ltd,4972,https://walletinvestor.com//tse-stock-forecast/4972-stock-prediction,"3,260",上出来,化学
Alinco Inc,5933,https://walletinvestor.com//tse-stock-forecast/5933-stock-prediction,"1,037",悪い,金属製品
Medrx Co Ltd,4586,https://walletinvestor.com//tse-stock-forecast/4586-stock-prediction,135,悪い,医薬品
Daido Kogyo Co Ltd,6373,https://walletinvestor.com//tse-stock-forecast/6373-stock-prediction,799,悪い,機械
Nippon Filcon Co Ltd,5942,https://walletinvestor.com//tse-stock-forecast/5942-stock-prediction,555,悪い,金属製品
Cominix Co Ltd,3173,https://walletinvestor.com//tse-stock-forecast/3173-stock-prediction,954,上出来,卸売業
Trust Holdings Inc,3286,https://walletinvestor.com//tse-stock-forecast/3286-stock-prediction,550,普通,不動産業
Rarejob Inc,6096,https://walletinvestor.com//tse-stock-forecast/6096-stock-prediction,789,上出来,サービス業
K Pharma,4896,https://walletinvestor.com//tse-stock-forecast/4896-stock-prediction,613,悪い,医薬品
Japan Pulp and Paper Co Ltd,8032,https://walletinvestor.com//tse-stock-forecast/8032-stock-prediction,"5,310",悪い,卸売業
Kitagawa Seiki Co Ltd,6327,https://walletinvestor.com//tse-stock-forecast/6327-stock-prediction,782,悪い,機械
Sekisui Plastics Co Ltd,4228,https://walletinvestor.com//tse-stock-forecast/4228-stock-prediction,510,上出来,化学
Subaru Enterprise Co Ltd,9632,https://walletinvestor.com//tse-stock-forecast/9632-stock-prediction,"2,670",悪い,サービス業
Semitec Corp,6626,https://walletinvestor.com//tse-stock-forecast/6626-stock-prediction,"1,785",悪い,電気機器
PCI Holdings Inc,3918,https://walletinvestor.com//tse-stock-forecast/3918-stock-prediction,956,悪い,情報・通信業
Albis Co Ltd,7475,https://walletinvestor.com//tse-stock-forecast/7475-stock-prediction,"2,821",普通,小売業
Environmental Control Center Co Ltd,4657,https://walletinvestor.com//tse-stock-forecast/4657-stock-prediction,531,上出来,サービス業
Molitec Steel Co Ltd,5986,https://walletinvestor.com//tse-stock-forecast/5986-stock-prediction,252,上出来,金属製品
Hiroshima Electric Railway Co Ltd,9033,https://walletinvestor.com//tse-stock-forecast/9033-stock-prediction,789,上出来,陸運業
Meiji Machine Co Ltd,6334,https://walletinvestor.com//tse-stock-forecast/6334-stock-prediction,364,上出来,機械
Nishikawa Rubber Co Ltd,5161,https://walletinvestor.com//tse-stock-forecast/5161-stock-prediction,"2,126",上出来,ゴム製品
Chikaranomoto Holdings Co Ltd,3561,https://walletinvestor.com//tse-stock-forecast/3561-stock-prediction,"1,646",上出来,小売業
Towa Bank Ltd,8558,https://walletinvestor.com//tse-stock-forecast/8558-stock-prediction,751,悪い,銀行業
AsiaQuest Co. Ltd.,4261,https://walletinvestor.com//tse-stock-forecast/4261-stock-prediction,"2,979",上出来,情報・通信業
Ootoya Holdings Co Ltd,2705,https://walletinvestor.com//tse-stock-forecast/2705-stock-prediction,"5,440",上出来,小売業
Tomoegawa Co Ltd,3878,https://walletinvestor.com//tse-stock-forecast/3878-stock-prediction,857,悪い,化学
Yasunaga Corp,7271,https://walletinvestor.com//tse-stock-forecast/7271-stock-prediction,754,悪い,輸送用機器
Space Co Ltd,9622,https://walletinvestor.com//tse-stock-forecast/9622-stock-prediction,"1,037",普通,サービス業
Writeup Co Ltd,6580,https://walletinvestor.com//tse-stock-forecast/6580-stock-prediction,806,上出来,サービス業
Shinnihon Corp,1879,https://walletinvestor.com//tse-stock-forecast/1879-stock-prediction,"1,608",普通,建設業
Musashi Co Ltd,7521,https://walletinvestor.com//tse-stock-forecast/7521-stock-prediction,"1,854",悪い,卸売業
Meldia Development & Construction CO LTD,1739,https://walletinvestor.com//tse-stock-forecast/1739-stock-prediction,"1,084",悪い,建設業
Sagami Rubber Industries Co Ltd,5194,https://walletinvestor.com//tse-stock-forecast/5194-stock-prediction,952,悪い,ゴム製品
NEXT NOTES Nifty Total Return Daily Inverse,2047,https://walletinvestor.com//tse-stock-forecast/2047-stock-prediction,,,
Serendip Holdings Co.Ltd.,7318,https://walletinvestor.com//tse-stock-forecast/7318-stock-prediction,"2,155",上出来,輸送用機器
Path Corp,3840,https://walletinvestor.com//tse-stock-forecast/3840-stock-prediction,167,上出来,情報・通信業
Komatsu Wall Industry Co Ltd,7949,https://walletinvestor.com//tse-stock-forecast/7949-stock-prediction,"3,265",上出来,その他製品
Last One Mile Co.Ltd.,9252,https://walletinvestor.com//tse-stock-forecast/9252-stock-prediction,"3,420",上出来,サービス業
Moriya Transportation Engineering and Manufacturing Co.Ltd.,6226,https://walletinvestor.com//tse-stock-forecast/6226-stock-prediction,"1,192",上出来,機械
BP Castrol KK,5015,https://walletinvestor.com//tse-stock-forecast/5015-stock-prediction,989,上出来,石油・石炭
Nippon Aqua Co Ltd,1429,https://walletinvestor.com//tse-stock-forecast/1429-stock-prediction,"1,001",上出来,建設業
Kawaguchi Chemical Industry Co Ltd,4361,https://walletinvestor.com//tse-stock-forecast/4361-stock-prediction,"1,391",悪い,化学
Nissin Sugar Co Ltd,2117,https://walletinvestor.com//tse-stock-forecast/2117-stock-prediction,"2,392",上出来,食料品
Softmax Co Ltd,3671,https://walletinvestor.com//tse-stock-forecast/3671-stock-prediction,819,上出来,情報・通信業
Japan Property Management Center Co Ltd,3276,https://walletinvestor.com//tse-stock-forecast/3276-stock-prediction,"1,237",上出来,不動産業
Kyodo Printing Co Ltd,7914,https://walletinvestor.com//tse-stock-forecast/7914-stock-prediction,"3,570",上出来,その他製品
Tayca Corp,4027,https://walletinvestor.com//tse-stock-forecast/4027-stock-prediction,"1,557",悪い,化学
Kondotec Inc,7438,https://walletinvestor.com//tse-stock-forecast/7438-stock-prediction,"1,263",上出来,卸売業
Kawase Computer Supplies Co Ltd,7851,https://walletinvestor.com//tse-stock-forecast/7851-stock-prediction,229,悪い,その他製品
Bourbon Corp,2208,https://walletinvestor.com//tse-stock-forecast/2208-stock-prediction,"2,435",上出来,食料品
Nakabayashi Co Ltd,7987,https://walletinvestor.com//tse-stock-forecast/7987-stock-prediction,548,上出来,その他製品
Kobe Electric Railway Co Ltd,9046,https://walletinvestor.com//tse-stock-forecast/9046-stock-prediction,"2,902",普通,陸運業
Techfirm Holdings Inc,3625,https://walletinvestor.com//tse-stock-forecast/3625-stock-prediction,599,上出来,情報・通信業
NJS Co Ltd,2325,https://walletinvestor.com//tse-stock-forecast/2325-stock-prediction,"3,075",上出来,サービス業
Mortgage Service Japan Ltd,7192,https://walletinvestor.com//tse-stock-forecast/7192-stock-prediction,539,悪い,その他金融業
